Date,RIPLEY CC Equity,ECL CC Equity,IAM CC Equity,FALAB CC Equity,QUINENC CC Equity,ENELCHIL CC Equity,CHILE CC Equity,CMPC CC Equity,COLBUN CC Equity,COPEC CC Equity,ENTEL CC Equity,ANDINAB CC Equity,CONCHA CC Equity,CAP CC Equity,ITAUCORP CC Equity,BSAN CC Equity,SONDA CC Equity,SECUR CC Equity,BCI CC Equity,VAPORES CC Equity,AGUAS/A CC Equity,PARAUCO CC Equity,CENCOSUD CC Equity,SMU CC Equity,CCU CC Equity,SQM/B CC Equity,ENELAM CC Equity
16-03-2021,229.07,844.95,570,3165.1,1500,57.57,89.75,2359,136.7,8880,4701.9,1921.5,1191,11860,2.704,45.57,484,174.09,34822.73,39.55,220.9,1310,1459,113,6592,39495.67,120.69
17-03-2021,236,843.9,569.93,3095,1524.3,57.5,89.55,2350,136.95,8998.9,4715,1922,1191,12050,2.687,45.4,490,175.71,35214.96,39.72,224.36,1336,1480,112.91,6610,39900.57,117.9
18-03-2021,242.75,835,567,3119,1500,56.24,89.73,2329,136.4,8800,4667,1929,1175,12520,2.617,45.69,486.63,178.49,35036.5,40.69,224.8,1285,1470,113.2,6630,39110.46,116.9
19-03-2021,241,831,567.99,3060,1548,56,88.35,2319.5,136.2,8798.9,4730,1928,1177,12500,2.595,45.23,471,174.94,34451.5,40,223.5,1307.5,1455.3,111.99,6670,38865.15,118.49
22-03-2021,239,838.9,565,3100,1544,55.84,86.44,2280,136.7,8730,4715,1878.6,1182,12074,2.534,45.14,477,173.72,34166.15,39.94,226,1277.8,1490,111,6700,38799,118.2
23-03-2021,240.1,837.1,562,3100,1556.2,55.4,85.02,2265,138.52,8650,4615.9,1870,1166,11750,2.566,46,471.67,169.64,34168.06,39.48,221,1245,1510.1,110,6720,37899,118.15
24-03-2021,243.5,834,559.93,3179,1508.9,56.17,85.6,2265,137.61,8795,4610,1866.2,1168.5,11690,2.52,46.52,470.96,173.88,34915.3,39.74,223,1270,1518,112.49,6671,38065,118.9
25-03-2021,235,822,558.08,3148,1474,55,83.5,2240,136,8547,4460,1840,1160,11415,2.456,44.7,458.02,169.72,34833.23,38.4,220.25,1245,1485,109.84,6551,38269,119
26-03-2021,243.99,826.99,555,3200,1503.4,55.15,83.94,2305,143.16,8950,4537.6,1858.9,1215,11752,2.51,44.65,469.26,172.15,36026.15,38.6,222,1305,1550,112.29,6600,37860,120.5
29-03-2021,253,838,555.97,3260,1550,56.99,84.99,2359.6,141.48,9000,4590,1878,1239.3,11750,2.585,45.3,480.99,174.89,36731.4,38.4,224,1351.4,1569,114.9,6616,37998,121.6
30-03-2021,258,828.9,559.9,3270,1500,57.5,85,2350,142.2,9050,4501,1914,1249,11550,2.604,45.3,474,175.32,35883,38.27,222.1,1385,1570,115,6455,38799,120.5
31-03-2021,260.1,819.99,565,3272,1530,56.08,84.93,2313,140.2,8898,4525,1910,1237,11668,2.557,45,462,175.1,36361.12,38.8,222.89,1405,1540.1,118,6318,38510,120.1
1-04-2021,258.94,824,565,3250,1591.2,55.48,84.8,2246,136.5,8850,4549,1907,1232,11940,2.544,44.65,461.01,174.99,36885.05,38.98,221.5,1418.8,1496.9,118.5,6345,39200,120
2-04-2021,258.94,824,565,3250,1591.2,55.48,84.8,2246,136.5,8850,4549,1907,1232,11940,2.544,44.65,461.01,174.99,36885.05,38.98,221.5,1418.8,1496.9,118.5,6345,39200,120
5-04-2021,252,828,568.01,3221,1615,55.2,84.79,2230,136.5,8839,4535,1890.8,1233.1,12300,2.528,44.56,457.33,174.9,36540.54,39,221.14,1384.3,1505,117.88,6417.3,38900,120.58
6-04-2021,255.76,825.12,555.5,3220,1631.7,55.5,83.7,2218,136.01,8790,4544,1885.7,1235.5,12477,2.515,44.14,463.49,173.74,36930.86,39.38,221.25,1370,1506.5,116.75,6498,38780,119.86
7-04-2021,258,822,567.38,3300,1639.9,54.82,83.59,2205,135.61,8840,4540,1843,1238.1,12478,2.49,44.2,462.23,174.03,37218.11,39.35,223.8,1382,1550,115.5,6450,37747,119.89
8-04-2021,259.95,826.02,570.84,3390,1629,55.3,83.7,2238.9,137.28,8826,4550,1854,1295,12669,2.518,44.57,465,174.83,37409.93,40.8,225.1,1378,1573.1,115.5,6518,38050,121.77
9-04-2021,266,833.89,563.5,3440,1649.5,55.9,85,2289,137.5,8850,4590,1880,1359,12775,2.541,44.33,469.9,174.01,38135.23,41.15,223.39,1378.9,1599.9,115.35,6600,38199,123
12-04-2021,265.97,830,560.16,3500,1641,55.16,85.4,2294.2,137.5,8875,4563,1850,1390,12790,2.527,44.37,468,170.45,37696.24,40.5,220.56,1353,1625,117,6600,37540,123
13-04-2021,262.27,828,559.5,3498,1604.3,54,84.6,2283.8,134.65,8850,4560,1836,1360,12776,2.554,44.45,470,167.9,37506.32,40.84,218.5,1335.8,1600,116,6604,36820,120.2
14-04-2021,264.27,822.1,558.86,3453,1589.5,54.6,84.9,2338,135.6,8995,4524,1860,1332,12815,2.595,44.82,465.13,169.06,37696.24,41.25,218,1350,1650,116.03,6750,37990,112.99
15-04-2021,264.95,813.01,561.01,3429.5,1589.5,54.98,85.49,2329,135.7,9000,4523,1890,1360,13200,2.595,44.74,474.5,169,37505.37,42,216.3,1315,1668,118.01,6800,37891,114.5
16-04-2021,277.35,814.53,568.92,3450,1585,56.1,86.5,2344.4,136.49,9033,4521,1910,1343,13988,2.595,45.2,484.16,168.5,37122.68,43,217.5,1355,1681.1,119.38,6850,38750,113
19-04-2021,277,809,571.73,3451,1619.7,56.7,85.7,2353,135.8,9000,4500,1910,1327,14600,2.608,45.1,482,168.55,36637.88,44,219,1337.9,1696,119,6561,39000,108
20-04-2021,269,806.99,584.98,3450,1605,55.49,86.47,2300,136.99,9040,4514,1924,1362.7,14850,2.658,44.91,487,168.55,37600.8,43.95,218.6,1309.8,1699,119.77,6550,37790,113
21-04-2021,263.6,804.2,577,3387,1646.3,55.98,86,2270,135,9050,4480,1915,1333,14302,2.664,44.86,486.21,167.71,36647.42,45.72,218.6,1305,1631,119.05,6600,37205,110
22-04-2021,255.5,802.9,578.28,3329,1599,55.6,83.5,2250,132,8938.7,4411,1870,1334,13789,2.62,43.35,473,165.09,35311.35,45.37,219.4,1255,1608.4,117,6600,37300,106.35
23-04-2021,255.1,800.75,578,3400,1590.6,54.85,82.57,2244,131.5,8749,4405,1870,1335.1,13640,2.64,43.33,489.01,163,35119.53,44.85,218.6,1240,1628,113.24,6630,38101,106.45
26-04-2021,249.88,800,570,3430,1624,54.39,82.3,2227.7,130.99,8770,4355.3,1843,1335,14199,2.576,41.75,494.88,165.5,35310.4,45.45,215.1,1230,1630,113,6675,39174,107
27-04-2021,242.5,794.8,551,3300,1580,53.1,80.22,2189.9,128.46,8449,4250.8,1790,1326,14045,2.502,40.96,475.19,160.97,34356.06,44.79,209.9,1199,1587,109.99,6630,38348,105.05
28-04-2021,236.5,765,532.26,3199,1520,50.01,78.3,2091.8,125,8180,4051.6,1715,1268,13250,2.405,39.27,449,150.24,32639.21,42.8,205,1150,1530,106,6566,37647,101.71
29-04-2021,230.62,759.42,537.45,3210,1503.9,49.85,77.8,2030,126,7828,4040,1695,1251.3,12800,2.316,39.61,460.27,149.73,32447.39,42.5,205,1140,1475,106,6550,37500,102
30-04-2021,227.01,750,547,3210,1470,48.5,76.1,1975,122,7654,3991,1695,1241,12670,2.242,39,451,146.5,31497.83,43,202,1103.1,1475.5,102.04,6540,37449,101.17
3-05-2021,233,767.47,545.02,3225,1520,50,78,2061,125.9,8055,4077,1698.9,1255,13960,2.279,39.72,464.51,150.46,32876.84,44.96,207.6,1139,1525,106.49,6520,37140,103.29
4-05-2021,230.5,776,549.99,3260,1566.6,51.42,79.31,2070,132,8100,4187.8,1740,1309,14188,2.363,40.64,463.5,151.93,33688.03,44.99,207.07,1160,1539.9,112.13,6520,37050,102.9
5-05-2021,235,789,545.56,3320,1570,52.19,80.57,2078,133.5,8100,4161,1713.4,1320,14019,2.465,41,464,150,33688.03,45.8,207.1,1156,1559.9,111.33,6580,38300,106
6-05-2021,230.61,761,542.32,3330,1483.1,50.55,80.8,2050,130,8000,4010.8,1683,1300,13650,2.428,41.05,452.19,148,32351.96,45.5,204.51,1120,1520,107.99,6650,36995,106
7-05-2021,232,767.45,535.86,3340,1510,50.22,78.91,1995.4,118.6,7882.6,3930,1650,1330,13949,2.427,41,449.15,147.93,32321.42,44.6,206.45,1139,1481,108.09,6600,38107,105.06
10-05-2021,236.03,749.86,533.7,3335,1497,49.3,77,1965,116.37,7650,3939,1591,1328.4,14300,2.386,41,451.86,145.4,32447.39,44,205.9,1166,1491,107.05,6580,38490,104.3
11-05-2021,235.01,739,528.87,3289,1474,49.8,77,1924,114,7505.5,3938,1596,1310.4,13800,2.344,40.75,445.47,144.42,32638.26,43,206.5,1166,1521,104.73,6540,37390,102.5
12-05-2021,240,733,531.59,3300,1457.1,50,75.3,1940,113,7560,3811,1650,1299,13450,2.363,39.63,450,142.38,31493.06,41.7,208.9,1131,1488,103.8,6460.1,36650,100.6
13-05-2021,232,725,522,3230,1500,48.81,74,1910,112,7530,3760,1612,1296.1,12945,2.355,39.4,436,138.34,32672.62,41.99,195.2,1106.1,1490.1,102,6336,36200,101.55
14-05-2021,233.01,705,530,3400,1522.7,50.99,76,2004.8,114,8000,3890,1659,1288,13090,2.391,40.6,446.57,137,33784.42,42.09,198,1143,1526.6,102.16,6560,36690,103.4
17-05-2021,205,620,472,3091.8,1400,45.8,69,1810,99.44,7390,3400,1455,1190,12585,2.187,35.56,410.04,125.02,29966.12,38.99,170,1030,1330.8,91.82,6265,33450,99.4
18-05-2021,208,613,465,3000,1448.1,44.8,68.5,1833,97.8,7390,3476.1,1551,1210,12899,2.154,36.01,410.36,122.03,30537.77,41.8,161.5,995,1305,89.31,6475,33000,100
19-05-2021,204.65,593,416.24,2870,1381.2,43.8,66.9,1830,99.01,7278.8,3502,1520,1215,12390,2.085,35.6,404.33,121,30233.33,42,151,969.28,1265,84.94,6380,30380,101.5
20-05-2021,202.2,611,419.21,2911,1360,44.98,67.3,1825,107.49,7150,3650.1,1510,1220,12290,2.083,36,406.41,127.01,31046.43,43.79,150.5,990,1275.7,94.01,6679,30500,103.99
21-05-2021,202.2,611,419.21,2911,1360,44.98,67.3,1825,107.49,7150,3650.1,1510,1220,12290,2.083,36,406.41,127.01,31046.43,43.79,150.5,990,1275.7,94.01,6679,30500,103.99
24-05-2021,195,612.41,409.09,2950,1373.5,41.55,69.9,1815,105.75,7350,3800,1525,1295,11700,2.037,35.91,410.67,128.87,30996.8,47.45,148,1008,1255,98.52,6420,30895,101.98
25-05-2021,190.5,590,395,3030,1378.9,41.26,67.35,1796.9,104.1,7210,3620,1625,1320,11150,1.973,36.85,401.5,132.64,31015.89,47.48,142.7,973.11,1300,93.2,6400,30461,101.49
26-05-2021,199,600,395,3080,1389.9,40.8,69,1827,103.26,7100,3618,1665,1325,11050,2.001,37.07,406.98,132.11,30729.59,47.65,140.52,975,1345,98,6402,30500,101.78
27-05-2021,198.28,581,399.99,3100,1385,40.8,69.81,1789,100.5,7105,3780,1730,1330,11900,1.978,38.89,415,138.61,30952.9,47.99,140.1,999.99,1376,95,6458.8,30950,97.6
28-05-2021,208.14,585,402.87,3169,1400,42.93,72.5,1809,100.24,7210,3858.2,1725,1316.9,13000,2.078,38.93,434.92,136,32638.26,49,138,1043,1410,100.43,6499.9,31500,98.4
31-05-2021,204.51,585,399,3272.4,1459.6,44.41,74.7,1870,99,7310,3794.9,1730,1330.9,13170,2.094,39.95,425.71,138.28,33019.99,50.98,138.29,1051,1505,102,6500,31940,100
1-06-2021,205,594.9,424.98,3320,1480,44.87,76.65,1905.3,103.91,7500,3700.1,1690,1333,13292,2.167,39.56,422.14,137.53,33497.16,51.5,151.5,1054,1505,102.41,6510,32307,99.6
2-06-2021,206.99,618,450,3360,1493,44,74.49,1869.9,109.8,7500,3570,1690,1342.7,12900,2.185,39.45,415,135.91,32915.02,52.58,166.75,1019.9,1491.9,99,6510,33200,100.24
3-06-2021,195.95,593.5,438.4,3151.3,1484.5,41.4,71.6,1770,104.14,7221.5,3480.1,1624,1323.9,12458,2.088,37.99,402.79,131.36,31196.26,51.93,154.71,967,1410.1,96.08,6511,32606,98.8
4-06-2021,195.09,572,440,3187,1451.1,41.96,72.2,1720.1,102.11,7079.9,3518.1,1592.1,1323.8,12485,2.101,38.38,395.52,130.99,30777.31,51.9,156.5,975,1425,96.16,6522.7,33050,98.95
7-06-2021,186.7,550.45,421.88,3050,1400,40.3,70.67,1660,102.2,7010,3378,1565,1270,11951,2.033,37.73,387.9,131.19,30062.51,51.7,155.99,929,1370,95.79,6520,32510,98
8-06-2021,195.6,584,420.21,3030,1425,41,70.5,1621.3,107.35,7080,3378.3,1585,1293.8,12085,2.085,37.25,392.3,134.28,30538.72,51.9,158.5,926,1395,97,6521,33750,97.99
9-06-2021,202,605,425.41,3090,1432.1,42.18,73.03,1663.8,108.45,7322.5,3590,1650,1301,12270,2.065,38.3,394.36,134.69,31710.65,52.08,160.88,937.99,1420,99.9,6535,34496,98
10-06-2021,198,616,429,3140,1462,42.05,72.66,1700,108,7140,3535,1655,1290,12695,2.045,38.9,397.57,133,30877.51,52.3,160.2,948,1421.8,97.01,6581,34000,96.6
11-06-2021,197,625,432.28,3130,1460.2,42.33,74.1,1719.9,112,7207.1,3775,1637,1317,12840,2.029,38.8,405,134,31083.65,51.38,162.5,950.1,1448,97,6599,34587,97.5
14-06-2021,206,644,432.78,3187,1500,43.05,73.82,1740,114.46,7450,3811,1683.8,1315,13241,2.011,38.62,419.09,137.11,31407.17,51.58,162.49,983.5,1480,97,6685,33873,98.4
15-06-2021,201.75,620,426.99,3251,1493.2,42.7,74.06,1770,112,7599,3821,1706,1301,12801,2.011,38.75,407,137.73,31312.69,51.98,160.89,960.5,1479,96.16,6770,34060,101.01
16-06-2021,200,603,425,3288,1490,42.2,74.81,1775,108.62,7550,3850,1730,1295.1,12400,2.001,39,410.43,137.25,31672.47,51.61,159,966,1478.9,95.02,6820,33604,102
17-06-2021,200,601.6,418,3300,1470.8,42.75,74.09,1789,109.5,7401,3882,1750,1295.1,12100,2.02,39.39,412.61,136.67,31683.92,53,155.99,966,1466,96,6730,32500,100.62
18-06-2021,203.85,593.33,420,3249,1470,43.29,74,1755.1,109.9,7360,3896,1723.5,1324.9,12081,2.019,38.32,419.15,133.59,30825.98,53.5,153.11,960.1,1474,95,6840,32012,99.25
21-06-2021,203.85,593.33,420,3249,1470,43.29,74,1755.1,109.9,7360,3896,1723.5,1324.9,12081,2.019,38.32,419.15,133.59,30825.98,53.5,153.11,960.1,1474,95,6840,32012,99.25
22-06-2021,203.03,586.98,426.4,3320,1492.2,42.01,75.01,1785,108.1,7500,3961,1710,1316.1,12855,2.027,39.01,429.36,133.74,30920.46,54.46,156.55,998,1485.1,93.35,6900,33574,101.6
23-06-2021,199.1,576,429,3265,1510,41.76,75.04,1800,109,7430,4025,1714.5,1300,12856,2.003,38.46,435,130.03,30538.72,54.37,154.8,1010,1495,91.87,6890.5,33927,103.8
24-06-2021,200.5,578,426.1,3295,1539,42.55,75.4,1825,109.5,7500,4093,1736,1296.9,12898,1.997,38.44,445,129.44,30910.91,55.18,156,1067,1510,90.1,7220,34380,106.7
25-06-2021,195,569,414.02,3197,1589,41.71,74,1770,106,7311,4010,1730,1285,12601,1.98,37.38,434.32,129.23,29870.69,55.45,153.49,1030,1462,90.41,7239.9,34606,107.8
28-06-2021,195,569,414.02,3197,1589,41.71,74,1770,106,7311,4010,1730,1285,12601,1.98,37.38,434.32,129.23,29870.69,55.45,153.49,1030,1462,90.41,7239.9,34606,107.8
29-06-2021,191.3,555,392.7,3160,1540,42.3,73,1760,105.54,7298,4000,1660.1,1277.9,12700,1.901,36.59,422.4,124.91,29591.07,59.14,148.7,1020,1470,87.62,7299.9,34620,106.86
30-06-2021,189,551.03,401,3268.9,1589,42.25,72.49,1750,102.61,7230,4040,1700.3,1294.6,12600,1.882,36.31,416.1,123.51,29585.34,63.4,151,1030,1461.1,87.15,7400.1,34600,107.8
1-07-2021,190,563.88,400,3189,1600.6,42.24,72.29,1781,104.75,7165,4050,1655,1292,12751,1.932,36,424.54,126.35,30232.38,62.39,149.87,1040,1470,88.99,7505,35120,108.54
2-07-2021,187.12,566.91,399.58,3125,1625.8,42,71.5,1724.9,104.7,7150,3890,1622,1290,12850,1.937,35.47,418,126.18,30059.65,61.99,151.6,1025,1430,88.8,7776.8,35250,109
5-07-2021,189.99,557,394.5,3119,1644.1,40.98,70.5,1707,103.99,7100,3880,1639,1283.9,13180,1.933,35.27,416,126,29468.91,62.9,146.4,1016,1400,87.38,8160.1,34900,108.6
6-07-2021,182.84,542,370.03,3029,1600,39.95,68.52,1640,102.4,6852,3800,1619,1260,12588,1.863,34.3,410.25,123.99,28057.45,61.99,140,990,1360,84.91,7824.1,34048,107.79
7-07-2021,186.37,530,373.94,3150,1599.2,39.6,69.11,1635,105.01,6950,3782.7,1621.3,1287.5,12995,1.863,34.99,410.01,122.89,28916.35,62.5,142,986.2,1335,85,7900,34090,109
8-07-2021,182,522,380.24,3150,1578.1,39.5,68.5,1614,103.05,6770,3800,1660,1277.6,12745,1.865,34.6,403,122.79,28916.35,62,140,998.9,1357.7,84,7687.1,34400,107.75
9-07-2021,181.5,528.84,388.06,3150,1596.2,39.55,70,1646.7,102.1,6700,3800,1696.8,1257.7,12984,1.88,35.33,409.95,123.13,29441.24,60.26,141,1005,1386.8,84.3,7854.1,35950,107.9
12-07-2021,176.62,521.1,382.9,3100,1556.3,39.25,69.4,1700,101,6621,3750,1730,1268.3,12680,1.845,34.6,413.65,120.7,28916.35,55.88,139.6,1009,1382,83.53,7680,37700,108
13-07-2021,174,517.57,377.89,3060,1556.3,39.3,68.5,1673,100.9,6555,3686.5,1697,1241,12580,1.838,34.32,411.7,120,28383.83,53.73,138,981,1355,81.32,7687.3,37686,107.35
14-07-2021,169.52,514.3,374.41,3000,1514,39.3,68,1652,101,6335,3707,1700,1249.8,12645,1.799,34,404.01,118.34,28631.01,54.64,137,981,1359,80,7721,36694,108
15-07-2021,173.1,514.46,372.99,3065,1450,38.92,67.5,1622,100.99,6213.2,3660,1695,1259.9,12640,1.741,33.6,410.62,116.26,28437.28,52.51,137.49,987,1380,79.97,7602,37350,107.8
16-07-2021,173.1,514.46,372.99,3065,1450,38.92,67.5,1622,100.99,6213.2,3660,1695,1259.9,12640,1.741,33.6,410.62,116.26,28437.28,52.51,137.49,987,1380,79.97,7602,37350,107.8
19-07-2021,180.3,537,395.39,3150,1492.6,40.8,69.5,1662,105,6534.8,3829.3,1703,1296,12880,1.805,34.3,429.9,118.46,30156.99,51.2,141.5,1038,1440,83.09,7777.3,35950,106.7
20-07-2021,179.81,539,400,3140,1502.7,43,70.11,1670,106.7,6600,3860,1700,1296,13200,1.814,36.25,428.1,120.65,30844.11,57,143.5,1027.9,1420,83.9,7857.6,36372,106.21
21-07-2021,178.41,539.9,399.91,3059,1499,42.3,70.6,1665,108,6500,3765.9,1702,1300.1,12829,1.811,35.97,434.93,120.36,29918.4,57.8,145.7,1027.8,1410,82.79,7679,36750,106.4
22-07-2021,174.46,536.84,397,2992.6,1499,42.7,69.98,1646.8,109.42,6510,3726,1689,1335,13013,1.807,36.18,438.81,119.95,29870.69,58.09,146.1,1012.5,1414.9,82,7799,37800,105.96
23-07-2021,169.52,517.1,395,2910,1490,41.25,68.41,1605,109.99,6329,3623,1695,1295,12856,1.76,35.45,435.75,118.65,28677.77,58.28,143.51,980,1405,80.76,7850,36048,105.8
26-07-2021,165,510,379.97,2897,1457.9,40,67,1587,107.5,6150,3554.4,1685,1280,13030,1.753,35.64,429.05,118,27771.15,58.57,140.23,954.5,1400,79.08,7821,36162,103.53
27-07-2021,162,505.5,380.18,2910,1400.4,40.8,67.4,1575,107.45,6140,3510,1689.9,1254,12939,1.751,35.9,408.52,116.05,28296.03,56.21,139.86,954.5,1410,76.35,7967.9,35900,105
28-07-2021,163.51,549,378,2910,1439.9,39.54,67.2,1588,109.5,6321.4,3454.3,1740,1261.5,13200,1.708,36.32,400,114.83,28887.72,56.6,141,960,1400,77.89,7967.9,36323,105.2
29-07-2021,166.99,585.95,391.66,2890,1440.1,39.9,70.79,1626,112.57,6500,3530,1770,1313.6,13119,1.764,37.3,397.37,118.32,29581.52,57.89,145.01,960.2,1403,78.43,8070,36989,105.95
30-07-2021,162.46,593.9,407,2950,1440.5,39.39,69.5,1640,111,6550,3651,1815,1319,13150,1.799,37.45,400,118.99,29870.69,59.58,154.3,961.01,1376.4,77.56,8199,36250,105.47
2-08-2021,161.2,579.99,406,2950,1460,38.6,67.24,1600,110.3,6400,3699,1797,1310,13013,1.812,36.3,394.53,121.28,29458.41,61.2,152.8,970,1383.1,75.6,8030,36475,105.19
3-08-2021,157,568.26,405.04,2985,1460,38.49,66.4,1562.1,109,6340,3762,1787.2,1297.5,12800,1.761,36,397.27,121.59,28975.52,60.42,150,941.1,1346,76.05,8699,37402,105.5
4-08-2021,155.9,565,408,3010,1450,38.14,66.5,1556,107.3,6332.7,3870,1800,1314.9,12880,1.789,36.5,399.22,122.2,29638.78,60.96,153.9,944.99,1335,74,8241.9,37498,105
5-08-2021,153.45,560,405.03,3015,1450,38,67.95,1538,108,6385,3801,1838.8,1330,12460,1.807,36.84,404.98,122.08,29721.81,61.9,153.78,940,1364,73.9,8147,38510,103.7
6-08-2021,154.64,556.59,408.33,3040,1441.4,38.66,68.95,1584,106,6410,3792.6,1820,1317,12384,1.807,38,404.08,120.98,30156.99,62.5,153.31,946,1350,72.48,8099,39489,103.7
9-08-2021,150,544.8,401.02,2990,1430,38.59,67.5,1550,106.8,6235,3821.1,1774,1300,12371,1.772,37.8,398.39,123.9,29392.57,61.8,151.41,948,1332.4,73,8199.4,39900,103.31
10-08-2021,153.55,535,403.38,3039,1497.3,38,68.84,1620,108.32,6649.9,3918,1789,1296,12990,1.748,38.5,406.63,128.47,29450.78,61.89,151.97,950.07,1380,75,8200,41800,103.15
11-08-2021,155.4,534.43,407.98,3119.9,1488.3,37.47,68.84,1647,119.79,6676.3,3901.6,1812.3,1319.5,12925,1.806,38.86,401.76,128.02,29707.5,62.26,152.14,950.03,1420.3,77.02,8126.1,40896,104.63
12-08-2021,156.69,535,410.29,3177.4,1485,37.3,68.79,1625.2,121.61,6567,3826.9,1820,1334.3,12770,1.852,39,397.97,130.13,29213.15,63.7,153,950.03,1451,83.18,7905,41102,104.7
13-08-2021,162.53,538.9,409.08,3170,1514,37.15,69.23,1620.1,124.15,6600,3740,1829,1346.4,12961,1.807,38.9,401.83,133.21,29030.87,63.87,152.99,955,1487,86.1,7725,42001,104.96
16-08-2021,161.66,540.2,401.24,3074,1505.4,37,68.85,1577,124.11,6373,3660,1795,1330.1,13177,1.761,38.87,399.26,134.5,28480.22,62.5,151.08,950.17,1480,84.5,7855,40375,104.31
17-08-2021,161.9,530,399.72,3100,1501.5,36.8,69.21,1634,125,6511,3685.7,1788,1331.2,12829,1.761,39.34,397.05,130.38,29554.8,61.1,152.99,969.1,1430.1,82.8,8020,38850,104.42
18-08-2021,160.85,534.66,409.78,3101,1515,37.67,70.95,1590,128.5,6550,3774.5,1819,1339,12445,1.773,39.85,397.58,135,30443.29,62.88,153.99,967.27,1418.9,82.28,8050,38490,105
19-08-2021,157.5,531,410.49,3100,1502.6,38.26,71.9,1580,127.9,6440,3770.2,1809,1319,11500,1.807,39.7,397.71,139,30729.59,61.5,155.5,947.98,1420,85,8039.7,37700,103
20-08-2021,158.86,549.48,415.73,3090,1510,39.36,71.6,1609,128.5,6440,3697.3,1793,1323.1,11801,1.83,39.72,396.97,142.5,30443.29,61.5,159,944.6,1429,85.23,8000,38949,104.71
23-08-2021,161.5,524.9,422.87,3090,1535.6,39,72.41,1630,128,6549,3720,1789.4,1324.4,11240,1.862,40.38,396.37,142.96,30728.63,61.39,166.8,949.99,1437.9,86.3,7900,39803,106
24-08-2021,160.98,515.14,428.8,3040,1511.8,38.1,72.41,1600,126.5,6500,3796.2,1810,1316,11531,1.851,40.8,390.96,138.62,30681.87,60.98,167,934.17,1430,85,7701,39300,106.39
25-08-2021,165.46,512.75,428.34,3085,1535,38.5,74.4,1626,126.75,6695,3862.1,1810.1,1325,11530,1.913,41.1,400.34,137.22,30729.59,59.91,166.15,930,1479,87,7845,40885,105.51
26-08-2021,168.99,517,452.52,3065,1567.7,38,73.9,1688,126,6760,3870.5,1825,1321.7,11500,2.018,40.5,410.4,136.86,30728.63,61.13,174.45,947.99,1481.1,86.55,7850,40105,108
27-08-2021,168.5,524,459.44,3068,1566,38.98,74.4,1745,126,6925,3811,1815.1,1320.1,11450,1.988,40.4,416.88,137.88,30529.18,60.79,172,933,1478,87.39,7850,40240,107.49
30-08-2021,176.01,524.07,465,3070,1566,40.2,75.3,1771,126.3,7145,3845,1811,1320.5,11300,2.028,40.82,415,138.95,31493.06,60.7,173.03,934.73,1477.7,85.91,7850,40750,106.83
31-08-2021,174.7,535.2,466.38,3065,1565,39.5,75.62,1719,128.09,7199,3770,1839,1317,11000,1.955,40.89,413.5,138.81,31990.27,58,173.13,930,1460,85.1,7810,40481,108.74
1-09-2021,170.11,526.21,467.99,3050,1566,39.56,76.1,1687,126.01,7050,3815,1840,1315,10535,1.924,40.86,408.51,139.9,31643.84,57.77,172.66,927,1425,86,7715,40351,105.52
2-09-2021,166.03,528.65,466.69,2990,1570,39.75,75.99,1620,126.95,6931,3820,1842,1314.9,10278,1.95,39.78,400.13,139.49,31206.76,59,171.79,932,1422,85.44,7624.3,41818,102.04
3-09-2021,166.91,532.65,465.42,2994.9,1570,39.67,75.3,1688,126.97,7165,3765.8,1815,1310.7,10370,1.903,39.3,398.48,138.9,31483.51,58,174.5,925,1460,84.74,7789.9,41790,104.39
6-09-2021,164.89,539.12,465.29,3015,1535.7,38.95,75.85,1683,127.99,7190,3753.5,1839.9,1308,9851,1.913,39.84,399.14,138.5,30796.39,56.65,172.02,922.51,1446,85.96,7900,41350,105.28
7-09-2021,167.99,543,460.49,2959.5,1549,39,76.2,1644.9,127.01,7102.4,3739.3,1820,1304.8,9600,1.855,40.3,396.2,136,30681.87,57.16,171,920,1406,85.59,7880,41395,105.38
8-09-2021,163.15,527,450.79,2900,1549,38,75.68,1619,126.41,7036,3724.8,1807.1,1271.6,9098.5,1.864,39.77,391.6,133,30518.68,55,167.25,894.39,1400,83.43,7750,41324,104
9-09-2021,160,525,446.75,2863.6,1549,37.25,75.45,1641,128,7100.1,3711.4,1810,1280,9550,1.878,39.5,388.01,131.64,30198.02,57.51,166,901,1439,81.83,7773.9,42650,102.69
10-09-2021,161.04,534.19,445.12,2889,1560,37.85,75.93,1690,129.5,7175,3771.5,1800.3,1295,9610,1.9,39.95,385,132.9,30252.42,58.7,166.8,909.86,1440,83.82,7679,44301,101.49
13-09-2021,159.97,529.86,438.55,2840,1600,37.89,76.4,1635,129.5,7000,3660.5,1835,1294.5,9549,1.888,40,384.86,132,29385.89,57.8,164,889,1449,82.89,7449,42964,100.53
14-09-2021,157.5,523,440.87,2825,1647.1,37.9,77.15,1620,129.5,7049,3644.7,1790,1275,9469,1.946,40.4,384.82,133,29298.09,61.89,162.02,877,1410,80.1,7375.1,43348,101.3
15-09-2021,159.96,526,432.74,2828,1649.2,37.79,77.51,1641.1,128.6,7100,3600,1833.9,1270.2,9280,1.964,40.45,386.01,134,30061.55,61.5,155,867.69,1400,81.3,7286.9,44594,99.6
16-09-2021,160,523,416.67,2874,1650,38.22,78,1700,132,7300,3590,1780,1250,8900,1.9,40.9,377,136,30634.16,60.7,160.49,898,1426.8,81,7368,44230,100.47
